reference,year,month,day,survey_score
27 ravenspur gdns,2023,3,5,
27 ravenspur gdns,2023,3,6,
27 ravenspur gdns,2023,3,7,
27 ravenspur gdns,2023,3,8,
27 ravenspur gdns,2023,3,9,
27 ravenspur gdns,2023,3,10,
27 ravenspur gdns,2023,3,11,
27 ravenspur gdns,2023,3,12,
27 ravenspur gdns,2023,3,13,
27 ravenspur gdns,2023,3,14,
27 ravenspur gdns,2023,3,15,
27 ravenspur gdns,2023,3,16,
27 ravenspur gdns,2023,3,17,
27 ravenspur gdns,2023,3,18,
27 ravenspur gdns,2023,3,19,
27 ravenspur gdns,2023,3,20,
27 ravenspur gdns,2023,3,21,
27 ravenspur gdns,2023,3,22,
27 ravenspur gdns,2023,3,23,
27 ravenspur gdns,2023,3,24,
27 ravenspur gdns,2023,3,25,
27 ravenspur gdns,2023,3,26,
27 ravenspur gdns,2023,3,27,
27 ravenspur gdns,2023,3,28,
27 ravenspur gdns,2023,3,29,
27 ravenspur gdns,2023,3,30,
27 ravenspur gdns,2023,3,31,
U9993899,2023,1,1,
U9993899,2023,1,2,
U9993899,2023,1,3,
U9993899,2023,1,4,
U9993899,2023,1,5,
U9993899,2023,1,6,
U9993899,2023,1,7,
U9993899,2023,1,8,
U9993899,2023,1,9,
U9993899,2023,1,10,
U9993899,2023,1,11,
U9993899,2023,1,12,
U9993899,2023,1,13,
U9993899,2023,1,14,
U9993899,2023,1,15,
U9993899,2023,1,16,
U9993899,2023,1,17,
U9993899,2023,1,18,
U9993899,2023,1,19,
U9993899,2023,1,20,
U9993899,2023,1,21,
U9993899,2023,1,22,
U9993899,2023,1,23,
U9993899,2023,1,24,
U9993899,2023,1,25,
U9993899,2023,1,26,
U9993899,2023,1,27,
U9993899,2023,1,28,
U9993899,2023,1,29,
U9993899,2023,1,30,
U9993899,2023,1,31,
U9993899,2023,2,1,
U9993899,2023,2,2,
U9993899,2023,2,3,
U9993899,2023,2,4,
U9993899,2023,2,5,
U9993899,2023,2,6,
U9993899,2023,2,7,
U9993899,2023,2,8,
U9993899,2023,2,9,
U9993899,2023,2,10,
U9993899,2023,2,11,
U9993899,2023,2,12,
U9993899,2023,2,13,
U9993899,2023,2,14,
U9993899,2023,2,15,
U9993899,2023,2,16,
U9993899,2023,2,17,2.5
U9993899,2023,2,18,
U9993899,2023,2,19,
U9993899,2023,2,20,
U9993899,2023,2,21,
U9993899,2023,2,22,
U9993899,2023,2,23,
U9993899,2023,2,24,
U9993899,2023,2,25,
U9993899,2023,2,26,
U9993899,2023,2,27,
U9993899,2023,2,28,
U9993899,2023,3,1,
U9993899,2023,3,2,
U9993899,2023,3,3,
U9993899,2023,3,4,
U9993899,2023,3,5,
U9993899,2023,3,6,
U9993899,2023,3,7,
U9993899,2023,3,8,
U9993899,2023,3,9,
U9993899,2023,3,10,
U9993899,2023,3,11,
U9993899,2023,3,12,
U9993899,2023,3,13,
U9993899,2023,3,14,
U9993899,2023,3,15,
U9993899,2023,3,16,
U9993899,2023,3,17,
U9993899,2023,3,18,
U9993899,2023,3,19,
U9993899,2023,3,20,
U9993899,2023,3,21,
U9993899,2023,3,22,
U9993899,2023,3,23,
U9993899,2023,3,24,
U9993899,2023,3,25,
U9993899,2023,3,26,
U9993899,2023,3,27,
U9993899,2023,3,28,
U9993899,2023,3,29,
U9993899,2023,3,30,
U9993899,2023,3,31,
78 mossden hill,2023,1,1,
78 mossden hill,2023,1,2,
78 mossden hill,2023,1,3,
78 mossden hill,2023,1,4,
78 mossden hill,2023,1,5,
78 mossden hill,2023,1,6,
78 mossden hill,2023,1,7,
78 mossden hill,2023,1,8,
78 mossden hill,2023,1,9,
78 mossden hill,2023,1,10,
78 mossden hill,2023,1,11,
78 mossden hill,2023,1,12,
78 mossden hill,2023,1,13,
78 mossden hill,2023,1,14,
78 mossden hill,2023,1,15,
78 mossden hill,2023,1,16,
78 mossden hill,2023,1,17,
78 mossden hill,2023,1,18,
78 mossden hill,2023,1,19,
78 mossden hill,2023,1,20,
78 mossden hill,2023,1,21,
78 mossden hill,2023,1,22,
78 mossden hill,2023,1,23,
78 mossden hill,2023,1,24,
78 mossden hill,2023,1,25,
78 mossden hill,2023,1,26,
78 mossden hill,2023,1,27,
78 mossden hill,2023,1,28,
78 mossden hill,2023,1,29,
78 mossden hill,2023,1,30,
78 mossden hill,2023,1,31,
78 mossden hill,2023,2,1,
78 mossden hill,2023,2,2,
78 mossden hill,2023,2,3,
78 mossden hill,2023,2,4,
78 mossden hill,2023,2,5,
78 mossden hill,2023,2,6,
78 mossden hill,2023,2,7,
78 mossden hill,2023,2,8,
78 mossden hill,2023,2,9,
78 mossden hill,2023,2,10,
78 mossden hill,2023,2,11,
78 mossden hill,2023,2,12,
78 mossden hill,2023,2,13,
78 mossden hill,2023,2,14,
78 mossden hill,2023,2,15,
78 mossden hill,2023,2,16,
78 mossden hill,2023,2,17,
78 mossden hill,2023,2,18,
78 mossden hill,2023,2,19,
78 mossden hill,2023,2,20,
78 mossden hill,2023,2,21,
78 mossden hill,2023,2,22,
78 mossden hill,2023,2,23,
78 mossden hill,2023,2,24,
78 mossden hill,2023,2,25,
78 mossden hill,2023,2,26,
78 mossden hill,2023,2,27,
78 mossden hill,2023,2,28,
78 mossden hill,2023,3,1,
78 mossden hill,2023,3,2,
78 mossden hill,2023,3,3,
78 mossden hill,2023,3,4,
78 mossden hill,2023,3,5,
78 mossden hill,2023,3,6,
78 mossden hill,2023,3,7,
78 mossden hill,2023,3,8,
78 mossden hill,2023,3,9,
78 mossden hill,2023,3,10,
78 mossden hill,2023,3,11,
78 mossden hill,2023,3,12,
78 mossden hill,2023,3,13,
78 mossden hill,2023,3,14,
78 mossden hill,2023,3,15,
78 mossden hill,2023,3,16,
78 mossden hill,2023,3,17,
78 mossden hill,2023,3,18,
78 mossden hill,2023,3,19,
78 mossden hill,2023,3,20,
78 mossden hill,2023,3,21,
78 mossden hill,2023,3,22,
78 mossden hill,2023,3,23,
78 mossden hill,2023,3,24,
78 mossden hill,2023,3,25,
78 mossden hill,2023,3,26,
78 mossden hill,2023,3,27,
78 mossden hill,2023,3,28,
78 mossden hill,2023,3,29,
78 mossden hill,2023,3,30,
78 mossden hill,2023,3,31,
U682851,2023,1,1,
U682851,2023,1,2,
U682851,2023,1,3,
U682851,2023,1,4,
U682851,2023,1,5,
U682851,2023,1,6,
U682851,2023,1,7,
U682851,2023,1,8,
U682851,2023,1,9,
U682851,2023,1,10,
U682851,2023,1,11,
U682851,2023,1,12,
U682851,2023,1,13,
U682851,2023,1,14,
U682851,2023,1,15,
U682851,2023,1,16,
U682851,2023,1,17,
U682851,2023,1,18,
U682851,2023,1,19,
U682851,2023,1,20,
U682851,2023,1,21,
U682851,2023,1,22,
U682851,2023,1,23,
U682851,2023,1,24,
U682851,2023,1,25,
U682851,2023,1,26,
U682851,2023,1,27,
U682851,2023,1,28,
U682851,2023,1,29,
U682851,2023,1,30,
U682851,2023,1,31,
U682851,2023,2,1,
U682851,2023,2,2,
U682851,2023,2,3,
U682851,2023,2,4,
U682851,2023,2,5,
U682851,2023,2,6,
U682851,2023,2,7,
U682851,2023,2,8,
U682851,2023,2,9,
U682851,2023,2,10,
U682851,2023,2,11,
U682851,2023,2,12,
U682851,2023,2,13,
U682851,2023,2,14,
U682851,2023,2,15,
U682851,2023,2,16,
U682851,2023,2,17,
U682851,2023,2,18,
U682851,2023,2,19,
U682851,2023,2,20,
U682851,2023,2,21,
U682851,2023,2,22,
U682851,2023,2,23,
U682851,2023,2,24,
U682851,2023,2,25,
U682851,2023,2,26,
U682851,2023,2,27,
U682851,2023,2,28,
U682851,2023,3,1,
U682851,2023,3,2,
U682851,2023,3,3,
U682851,2023,3,4,
U682851,2023,3,5,
U682851,2023,3,6,
U682851,2023,3,7,
U682851,2023,3,8,
U682851,2023,3,9,
U682851,2023,3,10,
U682851,2023,3,11,
U682851,2023,3,12,
U682851,2023,3,13,
U682851,2023,3,14,
U682851,2023,3,15,
U682851,2023,3,16,
U682851,2023,3,17,
U682851,2023,3,18,
U682851,2023,3,19,3.0
U682851,2023,3,20,
U682851,2023,3,21,
U682851,2023,3,22,
U682851,2023,3,23,
U682851,2023,3,24,
U682851,2023,3,25,
U682851,2023,3,26,
U682851,2023,3,27,
U682851,2023,3,28,
U682851,2023,3,29,
U682851,2023,3,30,
U682851,2023,3,31,
U76090905,2023,1,1,
U76090905,2023,1,2,
U76090905,2023,1,3,
U76090905,2023,1,4,
U76090905,2023,1,5,
U76090905,2023,1,6,
U76090905,2023,1,7,
U76090905,2023,1,8,
U76090905,2023,1,9,
U76090905,2023,1,10,
U76090905,2023,1,11,
U76090905,2023,1,12,
U76090905,2023,1,13,
U76090905,2023,1,14,
U76090905,2023,1,15,
U76090905,2023,1,16,
U76090905,2023,1,17,
U76090905,2023,1,18,
U76090905,2023,1,19,
U76090905,2023,1,20,
U76090905,2023,1,21,
U76090905,2023,1,22,
U76090905,2023,1,23,
U76090905,2023,1,24,
U76090905,2023,1,25,
U76090905,2023,1,26,
U76090905,2023,1,27,
U76090905,2023,1,28,
U76090905,2023,1,29,
U76090905,2023,1,30,
U76090905,2023,1,31,
U76090905,2023,2,1,
U76090905,2023,2,2,
U76090905,2023,2,3,
U76090905,2023,2,4,
U76090905,2023,2,5,
U76090905,2023,2,6,
U76090905,2023,2,7,
U76090905,2023,2,8,
U76090905,2023,2,9,
U76090905,2023,2,10,
U76090905,2023,2,11,
U76090905,2023,2,12,
U76090905,2023,2,13,
U76090905,2023,2,14,
U76090905,2023,2,15,
U76090905,2023,2,16,
U76090905,2023,2,17,
U76090905,2023,2,18,
U76090905,2023,2,19,
U76090905,2023,2,20,
U76090905,2023,2,21,
U76090905,2023,2,22,
U76090905,2023,2,23,
U76090905,2023,2,24,
U76090905,2023,2,25,
U76090905,2023,2,26,
U76090905,2023,2,27,
U76090905,2023,2,28,
U76090905,2023,3,1,
U76090905,2023,3,2,
U76090905,2023,3,3,
U76090905,2023,3,4,
U76090905,2023,3,5,
U76090905,2023,3,6,
U76090905,2023,3,7,
U76090905,2023,3,8,
U76090905,2023,3,9,
U76090905,2023,3,10,
U76090905,2023,3,11,
U76090905,2023,3,12,
U76090905,2023,3,13,
U76090905,2023,3,14,
U76090905,2023,3,15,
U76090905,2023,3,16,
U76090905,2023,3,17,
U76090905,2023,3,18,
U76090905,2023,3,19,
U76090905,2023,3,20,
U76090905,2023,3,21,
U76090905,2023,3,22,
U76090905,2023,3,23,
U76090905,2023,3,24,
U76090905,2023,3,25,
U76090905,2023,3,26,
U76090905,2023,3,27,
U76090905,2023,3,28,
U76090905,2023,3,29,
U76090905,2023,3,30,
U76090905,2023,3,31,
U2414203,2023,1,1,
U2414203,2023,1,2,
U2414203,2023,1,3,
U2414203,2023,1,4,
U2414203,2023,1,5,
U2414203,2023,1,6,
U2414203,2023,1,7,
U2414203,2023,1,8,
U2414203,2023,1,9,
U2414203,2023,1,10,
U2414203,2023,1,11,
U2414203,2023,1,12,
U2414203,2023,1,13,
U2414203,2023,1,14,
U2414203,2023,1,15,
U2414203,2023,1,16,
U2414203,2023,1,17,
U2414203,2023,1,18,
U2414203,2023,1,19,
U2414203,2023,1,20,
U2414203,2023,1,21,
U2414203,2023,1,22,
U2414203,2023,1,23,
U2414203,2023,1,24,
U2414203,2023,1,25,
U2414203,2023,1,26,5.0
U2414203,2023,1,27,
U2414203,2023,1,28,
U2414203,2023,1,29,
U2414203,2023,1,30,
U2414203,2023,1,31,
U2414203,2023,2,1,
U2414203,2023,2,2,
U2414203,2023,2,3,3.0
U2414203,2023,2,4,
U2414203,2023,2,5,
U2414203,2023,2,6,
U2414203,2023,2,7,
U2414203,2023,2,8,
U2414203,2023,2,9,
U2414203,2023,2,10,
U2414203,2023,2,11,
U2414203,2023,2,12,
U2414203,2023,2,13,
U2414203,2023,2,14,
U2414203,2023,2,15,
U2414203,2023,2,16,
U2414203,2023,2,17,
U2414203,2023,2,18,
U2414203,2023,2,19,
U2414203,2023,2,20,
U2414203,2023,2,21,
U2414203,2023,2,22,
U2414203,2023,2,23,
U2414203,2023,2,24,
U2414203,2023,2,25,
U2414203,2023,2,26,
U2414203,2023,2,27,
U2414203,2023,2,28,
U2414203,2023,3,1,
U2414203,2023,3,2,
U2414203,2023,3,3,
U2414203,2023,3,4,
U2414203,2023,3,5,
U2414203,2023,3,6,
U2414203,2023,3,7,
U2414203,2023,3,8,
U2414203,2023,3,9,
U2414203,2023,3,10,
U2414203,2023,3,11,
U2414203,2023,3,12,
U2414203,2023,3,13,
U2414203,2023,3,14,
U2414203,2023,3,15,
U2414203,2023,3,16,
U2414203,2023,3,17,
U2414203,2023,3,18,
U2414203,2023,3,19,
U2414203,2023,3,20,
U2414203,2023,3,21,
U2414203,2023,3,22,
U2414203,2023,3,23,
U2414203,2023,3,24,
U2414203,2023,3,25,
U2414203,2023,3,26,
U2414203,2023,3,27,
U2414203,2023,3,28,
U2414203,2023,3,29,4.0
U2414203,2023,3,30,
U2414203,2023,3,31,4.0
60 belcroft rise,2023,1,1,
60 belcroft rise,2023,1,2,
60 belcroft rise,2023,1,3,
60 belcroft rise,2023,1,4,
60 belcroft rise,2023,1,5,
60 belcroft rise,2023,1,6,
60 belcroft rise,2023,1,7,
60 belcroft rise,2023,1,8,
60 belcroft rise,2023,1,9,
60 belcroft rise,2023,1,10,
60 belcroft rise,2023,1,11,
60 belcroft rise,2023,1,12,
60 belcroft rise,2023,1,13,
60 belcroft rise,2023,1,14,
60 belcroft rise,2023,1,15,
60 belcroft rise,2023,1,16,5.0
60 belcroft rise,2023,1,17,
60 belcroft rise,2023,1,18,
60 belcroft rise,2023,1,19,
60 belcroft rise,2023,1,20,
60 belcroft rise,2023,1,21,
60 belcroft rise,2023,1,22,
60 belcroft rise,2023,1,23,
60 belcroft rise,2023,1,24,
60 belcroft rise,2023,1,25,
60 belcroft rise,2023,1,26,
60 belcroft rise,2023,1,27,
60 belcroft rise,2023,1,28,
60 belcroft rise,2023,1,29,
60 belcroft rise,2023,1,30,
60 belcroft rise,2023,1,31,
60 belcroft rise,2023,2,1,
60 belcroft rise,2023,2,2,
60 belcroft rise,2023,2,3,
60 belcroft rise,2023,2,4,
60 belcroft rise,2023,2,5,
60 belcroft rise,2023,2,6,
60 belcroft rise,2023,2,7,
60 belcroft rise,2023,2,8,
60 belcroft rise,2023,2,9,
60 belcroft rise,2023,2,10,
60 belcroft rise,2023,2,11,
60 belcroft rise,2023,2,12,
60 belcroft rise,2023,2,13,
60 belcroft rise,2023,2,14,
60 belcroft rise,2023,2,15,
60 belcroft rise,2023,2,16,
60 belcroft rise,2023,2,17,
60 belcroft rise,2023,2,18,
60 belcroft rise,2023,2,19,
60 belcroft rise,2023,2,20,
60 belcroft rise,2023,2,21,
60 belcroft rise,2023,2,22,
60 belcroft rise,2023,2,23,
60 belcroft rise,2023,2,24,
60 belcroft rise,2023,2,25,
60 belcroft rise,2023,2,26,
60 belcroft rise,2023,2,27,
60 belcroft rise,2023,2,28,
60 belcroft rise,2023,3,1,
60 belcroft rise,2023,3,2,
60 belcroft rise,2023,3,3,
60 belcroft rise,2023,3,4,
60 belcroft rise,2023,3,5,
60 belcroft rise,2023,3,6,
60 belcroft rise,2023,3,7,
60 belcroft rise,2023,3,8,
60 belcroft rise,2023,3,9,
60 belcroft rise,2023,3,10,
60 belcroft rise,2023,3,11,
60 belcroft rise,2023,3,12,
60 belcroft rise,2023,3,13,
60 belcroft rise,2023,3,14,
60 belcroft rise,2023,3,15,
60 belcroft rise,2023,3,16,
60 belcroft rise,2023,3,17,
60 belcroft rise,2023,3,18,
60 belcroft rise,2023,3,19,
60 belcroft rise,2023,3,20,
60 belcroft rise,2023,3,21,
60 belcroft rise,2023,3,22,
60 belcroft rise,2023,3,23,
60 belcroft rise,2023,3,24,
60 belcroft rise,2023,3,25,
60 belcroft rise,2023,3,26,
60 belcroft rise,2023,3,27,
60 belcroft rise,2023,3,28,
60 belcroft rise,2023,3,29,
60 belcroft rise,2023,3,30,
60 belcroft rise,2023,3,31,
135 draywick place,2023,1,1,
135 draywick place,2023,1,2,
135 draywick place,2023,1,3,
135 draywick place,2023,1,4,4.5
135 draywick place,2023,1,5,
135 draywick place,2023,1,6,
135 draywick place,2023,1,7,
135 draywick place,2023,1,8,
135 draywick place,2023,1,9,
135 draywick place,2023,1,10,
135 draywick place,2023,1,11,
135 draywick place,2023,1,12,
135 draywick place,2023,1,13,
135 draywick place,2023,1,14,
135 draywick place,2023,1,15,
135 draywick place,2023,1,16,
135 draywick place,2023,1,17,
135 draywick place,2023,1,18,
135 draywick place,2023,1,19,
135 draywick place,2023,1,20,
135 draywick place,2023,1,21,
135 draywick place,2023,1,22,
135 draywick place,2023,1,23,
135 draywick place,2023,1,24,
135 draywick place,2023,1,25,
135 draywick place,2023,1,26,
135 draywick place,2023,1,27,
135 draywick place,2023,1,28,
135 draywick place,2023,1,29,
135 draywick place,2023,1,30,
135 draywick place,2023,1,31,
135 draywick place,2023,2,1,
135 draywick place,2023,2,2,
135 draywick place,2023,2,3,
135 draywick place,2023,2,4,
135 draywick place,2023,2,5,
135 draywick place,2023,2,6,
135 draywick place,2023,2,7,
135 draywick place,2023,2,8,5.0
135 draywick place,2023,2,9,
135 draywick place,2023,2,10,
135 draywick place,2023,2,11,
135 draywick place,2023,2,12,
135 draywick place,2023,2,13,
135 draywick place,2023,2,14,
135 draywick place,2023,2,15,
135 draywick place,2023,2,16,
135 draywick place,2023,2,17,
135 draywick place,2023,2,18,
135 draywick place,2023,2,19,
135 draywick place,2023,2,20,
135 draywick place,2023,2,21,
135 draywick place,2023,2,22,
135 draywick place,2023,2,23,
135 draywick place,2023,2,24,
135 draywick place,2023,2,25,
135 draywick place,2023,2,26,
135 draywick place,2023,2,27,
135 draywick place,2023,2,28,
135 draywick place,2023,3,1,
135 draywick place,2023,3,2,
135 draywick place,2023,3,3,
135 draywick place,2023,3,4,
135 draywick place,2023,3,5,
135 draywick place,2023,3,6,
135 draywick place,2023,3,7,
135 draywick place,2023,3,8,
135 draywick place,2023,3,9,
135 draywick place,2023,3,10,
135 draywick place,2023,3,11,
135 draywick place,2023,3,12,
135 draywick place,2023,3,13,
135 draywick place,2023,3,14,
135 draywick place,2023,3,15,
135 draywick place,2023,3,16,
135 draywick place,2023,3,17,
135 draywick place,2023,3,18,
135 draywick place,2023,3,19,
135 draywick place,2023,3,20,
135 draywick place,2023,3,21,
135 draywick place,2023,3,22,
135 draywick place,2023,3,23,
135 draywick place,2023,3,24,
135 draywick place,2023,3,25,
135 draywick place,2023,3,26,
135 draywick place,2023,3,27,
135 draywick place,2023,3,28,
135 draywick place,2023,3,29,
135 draywick place,2023,3,30,
135 draywick place,2023,3,31,
